position_index,board,move,active_elo,opponent_elo,predicted_move,predicted_move_prob,best_move,best_move_prob,transitional,monotonic
628,https://lichess.org/analysis/standard/rn1qkb1r/ppp4p/2b1pnp1/3pNp2/2P2P2/1Q2P3/PP1P2PP/RNB1KB1R_w_KQkq_-_6_8,e5c6,1200,1200,e5c6,0.32133356,b1c3,0.24125531,True,False
628,https://lichess.org/analysis/standard/rn1qkb1r/ppp4p/2b1pnp1/3pNp2/2P2P2/1Q2P3/PP1P2PP/RNB1KB1R_w_KQkq_-_6_8,e5c6,1300,1300,e5c6,0.32629895,b1c3,0.24814852,True,False
628,https://lichess.org/analysis/standard/rn1qkb1r/ppp4p/2b1pnp1/3pNp2/2P2P2/1Q2P3/PP1P2PP/RNB1KB1R_w_KQkq_-_6_8,e5c6,1400,1400,e5c6,0.33421043,b1c3,0.250489,True,False
628,https://lichess.org/analysis/standard/rn1qkb1r/ppp4p/2b1pnp1/3pNp2/2P2P2/1Q2P3/PP1P2PP/RNB1KB1R_w_KQkq_-_6_8,e5c6,1500,1500,e5c6,0.3058227,b1c3,0.26852202,True,False
628,https://lichess.org/analysis/standard/rn1qkb1r/ppp4p/2b1pnp1/3pNp2/2P2P2/1Q2P3/PP1P2PP/RNB1KB1R_w_KQkq_-_6_8,e5c6,1600,1600,e5c6,0.30572593,b1c3,0.2673163,True,False
628,https://lichess.org/analysis/standard/rn1qkb1r/ppp4p/2b1pnp1/3pNp2/2P2P2/1Q2P3/PP1P2PP/RNB1KB1R_w_KQkq_-_6_8,e5c6,1700,1700,b1c3,0.28383774,b1c3,0.28383774,True,False
628,https://lichess.org/analysis/standard/rn1qkb1r/ppp4p/2b1pnp1/3pNp2/2P2P2/1Q2P3/PP1P2PP/RNB1KB1R_w_KQkq_-_6_8,e5c6,1800,1800,b1c3,0.28504777,b1c3,0.28504777,True,False
628,https://lichess.org/analysis/standard/rn1qkb1r/ppp4p/2b1pnp1/3pNp2/2P2P2/1Q2P3/PP1P2PP/RNB1KB1R_w_KQkq_-_6_8,e5c6,1900,1900,b1c3,0.28996587,b1c3,0.28996587,True,False
629,https://lichess.org/analysis/standard/rn1qkb1r/ppp4p/2N1pnp1/3p1p2/2P2P2/1Q2P3/PP1P2PP/RNB1KB1R_b_KQkq_-_0_8,b7c6,1100,1100,b8c6,0.58507115,b8c6,0.58507115,False,False
629,https://lichess.org/analysis/standard/rn1qkb1r/ppp4p/2N1pnp1/3p1p2/2P2P2/1Q2P3/PP1P2PP/RNB1KB1R_b_KQkq_-_0_8,b7c6,1200,1200,b8c6,0.5737137,b8c6,0.5737137,False,False
629,https://lichess.org/analysis/standard/rn1qkb1r/ppp4p/2N1pnp1/3p1p2/2P2P2/1Q2P3/PP1P2PP/RNB1KB1R_b_KQkq_-_0_8,b7c6,1300,1300,b8c6,0.56198037,b8c6,0.56198037,False,False
629,https://lichess.org/analysis/standard/rn1qkb1r/ppp4p/2N1pnp1/3p1p2/2P2P2/1Q2P3/PP1P2PP/RNB1KB1R_b_KQkq_-_0_8,b7c6,1400,1400,b8c6,0.5363124,b8c6,0.5363124,False,False
629,https://lichess.org/analysis/standard/rn1qkb1r/ppp4p/2N1pnp1/3p1p2/2P2P2/1Q2P3/PP1P2PP/RNB1KB1R_b_KQkq_-_0_8,b7c6,1500,1500,b8c6,0.51363236,b8c6,0.51363236,False,False
629,https://lichess.org/analysis/standard/rn1qkb1r/ppp4p/2N1pnp1/3p1p2/2P2P2/1Q2P3/PP1P2PP/RNB1KB1R_b_KQkq_-_0_8,b7c6,1600,1600,b7c6,0.5369058,b8c6,0.4567311,False,False
629,https://lichess.org/analysis/standard/rn1qkb1r/ppp4p/2N1pnp1/3p1p2/2P2P2/1Q2P3/PP1P2PP/RNB1KB1R_b_KQkq_-_0_8,b7c6,1700,1700,b7c6,0.5812286,b8c6,0.41232657,False,False
629,https://lichess.org/analysis/standard/rn1qkb1r/ppp4p/2N1pnp1/3p1p2/2P2P2/1Q2P3/PP1P2PP/RNB1KB1R_b_KQkq_-_0_8,b7c6,1800,1800,b7c6,0.6435023,b8c6,0.35076416,False,False
629,https://lichess.org/analysis/standard/rn1qkb1r/ppp4p/2N1pnp1/3p1p2/2P2P2/1Q2P3/PP1P2PP/RNB1KB1R_b_KQkq_-_0_8,b7c6,1900,1900,b7c6,0.6711951,b8c6,0.3238465,False,False
630,https://lichess.org/analysis/standard/rn1qkb1r/p1p4p/2p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_b_KQkq_-_0_9,b8a6,1100,1100,b8a6,0.17202513,b8d7,0.16389506,True,True
630,https://lichess.org/analysis/standard/rn1qkb1r/p1p4p/2p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_b_KQkq_-_0_9,b8a6,1200,1200,b8d7,0.17600854,b8d7,0.17600854,True,True
630,https://lichess.org/analysis/standard/rn1qkb1r/p1p4p/2p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_b_KQkq_-_0_9,b8a6,1300,1300,b8d7,0.19193418,b8d7,0.19193418,True,True
630,https://lichess.org/analysis/standard/rn1qkb1r/p1p4p/2p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_b_KQkq_-_0_9,b8a6,1400,1400,b8d7,0.21447243,b8d7,0.21447243,True,True
630,https://lichess.org/analysis/standard/rn1qkb1r/p1p4p/2p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_b_KQkq_-_0_9,b8a6,1500,1500,b8d7,0.22321847,b8d7,0.22321847,True,True
630,https://lichess.org/analysis/standard/rn1qkb1r/p1p4p/2p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_b_KQkq_-_0_9,b8a6,1600,1600,b8d7,0.26193455,b8d7,0.26193455,True,True
630,https://lichess.org/analysis/standard/rn1qkb1r/p1p4p/2p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_b_KQkq_-_0_9,b8a6,1700,1700,b8d7,0.29184183,b8d7,0.29184183,True,True
630,https://lichess.org/analysis/standard/rn1qkb1r/p1p4p/2p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_b_KQkq_-_0_9,b8a6,1800,1800,b8d7,0.33928582,b8d7,0.33928582,True,True
630,https://lichess.org/analysis/standard/rn1qkb1r/p1p4p/2p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_b_KQkq_-_0_9,b8a6,1900,1900,b8d7,0.36170918,b8d7,0.36170918,True,True
631,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_w_KQkq_-_1_10,b3a4,1100,1100,b3b7,0.36098528,d3d4,0.042820483,False,False
631,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_w_KQkq_-_1_10,b3a4,1200,1200,b3b7,0.33765402,d3d4,0.04336757,False,False
631,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_w_KQkq_-_1_10,b3a4,1300,1300,b3b7,0.30893213,d3d4,0.042828824,False,False
631,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_w_KQkq_-_1_10,b3a4,1400,1400,b3b7,0.2864058,d3d4,0.04332551,False,False
631,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_w_KQkq_-_1_10,b3a4,1500,1500,b3b7,0.27228725,d3d4,0.045350235,False,False
631,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_w_KQkq_-_1_10,b3a4,1600,1600,b3b7,0.23620902,d3d4,0.04353364,False,False
631,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_w_KQkq_-_1_10,b3a4,1700,1700,b3b7,0.20912068,d3d4,0.043466333,False,False
631,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_w_KQkq_-_1_10,b3a4,1800,1800,b3a4,0.21116325,d3d4,0.04208269,False,False
631,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/2P2P2/1Q1PP3/PP4PP/RNB1KB1R_w_KQkq_-_1_10,b3a4,1900,1900,b3a4,0.21330994,d3d4,0.042668864,False,False
632,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/Q1P2P2/3PP3/PP4PP/RNB1KB1R_b_KQkq_-_2_10,a6c5,1100,1100,a6c5,0.4365274,a6c5,0.4365274,False,False
632,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/Q1P2P2/3PP3/PP4PP/RNB1KB1R_b_KQkq_-_2_10,a6c5,1200,1200,a6c5,0.43716848,a6c5,0.43716848,False,False
632,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/Q1P2P2/3PP3/PP4PP/RNB1KB1R_b_KQkq_-_2_10,a6c5,1300,1300,a6c5,0.42297044,a6c5,0.42297044,False,False
632,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/Q1P2P2/3PP3/PP4PP/RNB1KB1R_b_KQkq_-_2_10,a6c5,1400,1400,a6c5,0.407043,a6c5,0.407043,False,False
632,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/Q1P2P2/3PP3/PP4PP/RNB1KB1R_b_KQkq_-_2_10,a6c5,1500,1500,a6c5,0.39013785,a6c5,0.39013785,False,False
632,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/Q1P2P2/3PP3/PP4PP/RNB1KB1R_b_KQkq_-_2_10,a6c5,1600,1600,a6c5,0.36012295,a6c5,0.36012295,False,False
632,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/Q1P2P2/3PP3/PP4PP/RNB1KB1R_b_KQkq_-_2_10,a6c5,1700,1700,a6c5,0.34013623,a6c5,0.34013623,False,False
632,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/Q1P2P2/3PP3/PP4PP/RNB1KB1R_b_KQkq_-_2_10,a6c5,1800,1800,a6c5,0.3104381,a6c5,0.3104381,False,False
632,https://lichess.org/analysis/standard/r2qkb1r/p1p4p/n1p1pnp1/3p1p2/Q1P2P2/3PP3/PP4PP/RNB1KB1R_b_KQkq_-_2_10,a6c5,1900,1900,a6b4,0.34684023,a6c5,0.28283557,False,False
633,https://lichess.org/analysis/standard/r2q1b1r/p1p2k1p/2Q1pnp1/2np1p2/2P2P2/3PP3/PP4PP/RNB1KB1R_w_KQ_-_1_12,b2b4,1100,1100,c4d5,0.31561974,d3d4,0.20104568,False,False
633,https://lichess.org/analysis/standard/r2q1b1r/p1p2k1p/2Q1pnp1/2np1p2/2P2P2/3PP3/PP4PP/RNB1KB1R_w_KQ_-_1_12,b2b4,1200,1200,c4d5,0.321519,d3d4,0.18933238,False,False
633,https://lichess.org/analysis/standard/r2q1b1r/p1p2k1p/2Q1pnp1/2np1p2/2P2P2/3PP3/PP4PP/RNB1KB1R_w_KQ_-_1_12,b2b4,1300,1300,c4d5,0.3218745,d3d4,0.17581494,False,False
633,https://lichess.org/analysis/standard/r2q1b1r/p1p2k1p/2Q1pnp1/2np1p2/2P2P2/3PP3/PP4PP/RNB1KB1R_w_KQ_-_1_12,b2b4,1400,1400,c4d5,0.31396216,d3d4,0.16696826,False,False
633,https://lichess.org/analysis/standard/r2q1b1r/p1p2k1p/2Q1pnp1/2np1p2/2P2P2/3PP3/PP4PP/RNB1KB1R_w_KQ_-_1_12,b2b4,1500,1500,c4d5,0.3040314,d3d4,0.15925844,False,False
633,https://lichess.org/analysis/standard/r2q1b1r/p1p2k1p/2Q1pnp1/2np1p2/2P2P2/3PP3/PP4PP/RNB1KB1R_w_KQ_-_1_12,b2b4,1600,1600,c4d5,0.2842938,d3d4,0.14423311,False,False
633,https://lichess.org/analysis/standard/r2q1b1r/p1p2k1p/2Q1pnp1/2np1p2/2P2P2/3PP3/PP4PP/RNB1KB1R_w_KQ_-_1_12,b2b4,1700,1700,c4d5,0.2619586,d3d4,0.13626221,False,False
633,https://lichess.org/analysis/standard/r2q1b1r/p1p2k1p/2Q1pnp1/2np1p2/2P2P2/3PP3/PP4PP/RNB1KB1R_w_KQ_-_1_12,b2b4,1800,1800,c4d5,0.24102755,d3d4,0.13065818,False,False
633,https://lichess.org/analysis/standard/r2q1b1r/p1p2k1p/2Q1pnp1/2np1p2/2P2P2/3PP3/PP4PP/RNB1KB1R_w_KQ_-_1_12,b2b4,1900,1900,b2b4,0.23822455,d3d4,0.1265772,False,False
634,https://lichess.org/analysis/standard/3q1b1r/p1p2k1p/1rQ1pnp1/2Pp1p2/2P2P2/3PP3/P5PP/RNB1KB1R_w_KQ_-_1_14,c5b6,1100,1100,c6a4,0.59303325,c5b6,0.38453227,True,True
634,https://lichess.org/analysis/standard/3q1b1r/p1p2k1p/1rQ1pnp1/2Pp1p2/2P2P2/3PP3/P5PP/RNB1KB1R_w_KQ_-_1_14,c5b6,1200,1200,c6a4,0.55082154,c5b6,0.42721492,True,True
634,https://lichess.org/analysis/standard/3q1b1r/p1p2k1p/1rQ1pnp1/2Pp1p2/2P2P2/3PP3/P5PP/RNB1KB1R_w_KQ_-_1_14,c5b6,1300,1300,c6a4,0.5065181,c5b6,0.47298217,True,True
634,https://lichess.org/analysis/standard/3q1b1r/p1p2k1p/1rQ1pnp1/2Pp1p2/2P2P2/3PP3/P5PP/RNB1KB1R_w_KQ_-_1_14,c5b6,1400,1400,c5b6,0.53429097,c5b6,0.53429097,True,True
634,https://lichess.org/analysis/standard/3q1b1r/p1p2k1p/1rQ1pnp1/2Pp1p2/2P2P2/3PP3/P5PP/RNB1KB1R_w_KQ_-_1_14,c5b6,1500,1500,c5b6,0.5688765,c5b6,0.5688765,True,True
634,https://lichess.org/analysis/standard/3q1b1r/p1p2k1p/1rQ1pnp1/2Pp1p2/2P2P2/3PP3/P5PP/RNB1KB1R_w_KQ_-_1_14,c5b6,1600,1600,c5b6,0.6444453,c5b6,0.6444453,True,True
634,https://lichess.org/analysis/standard/3q1b1r/p1p2k1p/1rQ1pnp1/2Pp1p2/2P2P2/3PP3/P5PP/RNB1KB1R_w_KQ_-_1_14,c5b6,1700,1700,c5b6,0.6923159,c5b6,0.6923159,True,True
634,https://lichess.org/analysis/standard/3q1b1r/p1p2k1p/1rQ1pnp1/2Pp1p2/2P2P2/3PP3/P5PP/RNB1KB1R_w_KQ_-_1_14,c5b6,1800,1800,c5b6,0.7343589,c5b6,0.7343589,True,True
634,https://lichess.org/analysis/standard/3q1b1r/p1p2k1p/1rQ1pnp1/2Pp1p2/2P2P2/3PP3/P5PP/RNB1KB1R_w_KQ_-_1_14,c5b6,1900,1900,c5b6,0.77173114,c5b6,0.77173114,True,True
635,https://lichess.org/analysis/standard/3qr3/2p5/1pQ1pkp1/b2p3p/2P2PR1/P2PP3/4K2P/RN3B2_w_-_-_0_22,g4h4,1100,1100,g4g5,0.32848537,g4g5,0.32848537,False,False
635,https://lichess.org/analysis/standard/3qr3/2p5/1pQ1pkp1/b2p3p/2P2PR1/P2PP3/4K2P/RN3B2_w_-_-_0_22,g4h4,1200,1200,g4g5,0.32695276,g4g5,0.32695276,False,False
635,https://lichess.org/analysis/standard/3qr3/2p5/1pQ1pkp1/b2p3p/2P2PR1/P2PP3/4K2P/RN3B2_w_-_-_0_22,g4h4,1300,1300,g4g5,0.32776356,g4g5,0.32776356,False,False
635,https://lichess.org/analysis/standard/3qr3/2p5/1pQ1pkp1/b2p3p/2P2PR1/P2PP3/4K2P/RN3B2_w_-_-_0_22,g4h4,1400,1400,g4g5,0.32515746,g4g5,0.32515746,False,False
635,https://lichess.org/analysis/standard/3qr3/2p5/1pQ1pkp1/b2p3p/2P2PR1/P2PP3/4K2P/RN3B2_w_-_-_0_22,g4h4,1500,1500,g4g5,0.31980842,g4g5,0.31980842,False,False
635,https://lichess.org/analysis/standard/3qr3/2p5/1pQ1pkp1/b2p3p/2P2PR1/P2PP3/4K2P/RN3B2_w_-_-_0_22,g4h4,1600,1600,g4g5,0.31254622,g4g5,0.31254622,False,False
635,https://lichess.org/analysis/standard/3qr3/2p5/1pQ1pkp1/b2p3p/2P2PR1/P2PP3/4K2P/RN3B2_w_-_-_0_22,g4h4,1700,1700,g4g5,0.30475023,g4g5,0.30475023,False,False
635,https://lichess.org/analysis/standard/3qr3/2p5/1pQ1pkp1/b2p3p/2P2PR1/P2PP3/4K2P/RN3B2_w_-_-_0_22,g4h4,1800,1800,g4g5,0.29698125,g4g5,0.29698125,False,False
635,https://lichess.org/analysis/standard/3qr3/2p5/1pQ1pkp1/b2p3p/2P2PR1/P2PP3/4K2P/RN3B2_w_-_-_0_22,g4h4,1900,1900,g4g2,0.28804293,g4g5,0.2845704,False,False
636,https://lichess.org/analysis/standard/4r3/2p2k2/1pQ1p1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_0_24,c6c7,1100,1100,c6c7,0.62438244,b1d2,0.17829959,True,True
636,https://lichess.org/analysis/standard/4r3/2p2k2/1pQ1p1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_0_24,c6c7,1200,1200,c6c7,0.5921512,b1d2,0.21317588,True,True
636,https://lichess.org/analysis/standard/4r3/2p2k2/1pQ1p1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_0_24,c6c7,1300,1300,c6c7,0.5646482,b1d2,0.2428642,True,True
636,https://lichess.org/analysis/standard/4r3/2p2k2/1pQ1p1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_0_24,c6c7,1400,1400,c6c7,0.52765596,b1d2,0.2806607,True,True
636,https://lichess.org/analysis/standard/4r3/2p2k2/1pQ1p1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_0_24,c6c7,1500,1500,c6c7,0.4942718,b1d2,0.31425348,True,True
636,https://lichess.org/analysis/standard/4r3/2p2k2/1pQ1p1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_0_24,c6c7,1600,1600,c6c7,0.44606707,b1d2,0.36264756,True,True
636,https://lichess.org/analysis/standard/4r3/2p2k2/1pQ1p1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_0_24,c6c7,1700,1700,c6c7,0.40901121,b1d2,0.39858162,True,True
636,https://lichess.org/analysis/standard/4r3/2p2k2/1pQ1p1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_0_24,c6c7,1800,1800,b1d2,0.4346766,b1d2,0.4346766,True,True
636,https://lichess.org/analysis/standard/4r3/2p2k2/1pQ1p1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_0_24,c6c7,1900,1900,b1d2,0.45535204,b1d2,0.45535204,True,True
637,https://lichess.org/analysis/standard/5k2/4r3/1p1Qp1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_3_26,d6d8,1100,1100,d6d8,0.41321096,b1d2,0.19896975,True,True
637,https://lichess.org/analysis/standard/5k2/4r3/1p1Qp1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_3_26,d6d8,1200,1200,d6d8,0.39711958,b1d2,0.22577465,True,True
637,https://lichess.org/analysis/standard/5k2/4r3/1p1Qp1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_3_26,d6d8,1300,1300,d6d8,0.37077397,b1d2,0.25193748,True,True
637,https://lichess.org/analysis/standard/5k2/4r3/1p1Qp1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_3_26,d6d8,1400,1400,d6d8,0.33084902,b1d2,0.2956703,True,True
637,https://lichess.org/analysis/standard/5k2/4r3/1p1Qp1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_3_26,d6d8,1500,1500,b1d2,0.3251505,b1d2,0.3251505,True,True
637,https://lichess.org/analysis/standard/5k2/4r3/1p1Qp1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_3_26,d6d8,1600,1600,b1d2,0.39668152,b1d2,0.39668152,True,True
637,https://lichess.org/analysis/standard/5k2/4r3/1p1Qp1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_3_26,d6d8,1700,1700,b1d2,0.4291904,b1d2,0.4291904,True,True
637,https://lichess.org/analysis/standard/5k2/4r3/1p1Qp1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_3_26,d6d8,1800,1800,b1d2,0.4801606,b1d2,0.4801606,True,True
637,https://lichess.org/analysis/standard/5k2/4r3/1p1Qp1p1/b2p3p/2P2P1q/P2PP2P/4K3/RN3B2_w_-_-_3_26,d6d8,1900,1900,b1d2,0.50439966,b1d2,0.50439966,True,True
638,https://lichess.org/analysis/standard/Q7/4rk2/1p2p1p1/3p3p/2P2P2/P2PP2P/3N3K/R4qb1_w_-_-_10_34,h2g3,1100,1100,h2h1,0.53946143,h2h1,0.53946143,False,False
638,https://lichess.org/analysis/standard/Q7/4rk2/1p2p1p1/3p3p/2P2P2/P2PP2P/3N3K/R4qb1_w_-_-_10_34,h2g3,1200,1200,h2h1,0.5205732,h2h1,0.5205732,False,False
638,https://lichess.org/analysis/standard/Q7/4rk2/1p2p1p1/3p3p/2P2P2/P2PP2P/3N3K/R4qb1_w_-_-_10_34,h2g3,1300,1300,h2h1,0.50791466,h2h1,0.50791466,False,False
638,https://lichess.org/analysis/standard/Q7/4rk2/1p2p1p1/3p3p/2P2P2/P2PP2P/3N3K/R4qb1_w_-_-_10_34,h2g3,1400,1400,h2g3,0.5143649,h2h1,0.48563015,False,False
638,https://lichess.org/analysis/standard/Q7/4rk2/1p2p1p1/3p3p/2P2P2/P2PP2P/3N3K/R4qb1_w_-_-_10_34,h2g3,1500,1500,h2g3,0.50920963,h2h1,0.49078584,False,False
638,https://lichess.org/analysis/standard/Q7/4rk2/1p2p1p1/3p3p/2P2P2/P2PP2P/3N3K/R4qb1_w_-_-_10_34,h2g3,1600,1600,h2g3,0.55590504,h2h1,0.44409043,False,False
638,https://lichess.org/analysis/standard/Q7/4rk2/1p2p1p1/3p3p/2P2P2/P2PP2P/3N3K/R4qb1_w_-_-_10_34,h2g3,1700,1700,h2g3,0.56853175,h2h1,0.4314631,False,False
638,https://lichess.org/analysis/standard/Q7/4rk2/1p2p1p1/3p3p/2P2P2/P2PP2P/3N3K/R4qb1_w_-_-_10_34,h2g3,1800,1800,h2g3,0.5694692,h2h1,0.43052417,False,False
638,https://lichess.org/analysis/standard/Q7/4rk2/1p2p1p1/3p3p/2P2P2/P2PP2P/3N3K/R4qb1_w_-_-_10_34,h2g3,1900,1900,h2g3,0.593099,h2h1,0.40689266,False,False
639,https://lichess.org/analysis/standard/r1bqkbnr/ppp4p/2n5/3p1pp1/4p3/1P2P1P1/PBPPNPBP/RN1QK2R_w_KQkq_-_0_7,e1g1,1100,1100,d2d3,0.23710674,b2h8,0.19226189,True,False
639,https://lichess.org/analysis/standard/r1bqkbnr/ppp4p/2n5/3p1pp1/4p3/1P2P1P1/PBPPNPBP/RN1QK2R_w_KQkq_-_0_7,e1g1,1200,1200,b2h8,0.2548245,b2h8,0.2548245,True,False
639,https://lichess.org/analysis/standard/r1bqkbnr/ppp4p/2n5/3p1pp1/4p3/1P2P1P1/PBPPNPBP/RN1QK2R_w_KQkq_-_0_7,e1g1,1300,1300,b2h8,0.33098242,b2h8,0.33098242,True,False
639,https://lichess.org/analysis/standard/r1bqkbnr/ppp4p/2n5/3p1pp1/4p3/1P2P1P1/PBPPNPBP/RN1QK2R_w_KQkq_-_0_7,e1g1,1400,1400,b2h8,0.39043263,b2h8,0.39043263,True,False
639,https://lichess.org/analysis/standard/r1bqkbnr/ppp4p/2n5/3p1pp1/4p3/1P2P1P1/PBPPNPBP/RN1QK2R_w_KQkq_-_0_7,e1g1,1500,1500,b2h8,0.42626137,b2h8,0.42626137,True,False
639,https://lichess.org/analysis/standard/r1bqkbnr/ppp4p/2n5/3p1pp1/4p3/1P2P1P1/PBPPNPBP/RN1QK2R_w_KQkq_-_0_7,e1g1,1600,1600,b2h8,0.48316252,b2h8,0.48316252,True,False
639,https://lichess.org/analysis/standard/r1bqkbnr/ppp4p/2n5/3p1pp1/4p3/1P2P1P1/PBPPNPBP/RN1QK2R_w_KQkq_-_0_7,e1g1,1700,1700,b2h8,0.51275223,b2h8,0.51275223,True,False
639,https://lichess.org/analysis/standard/r1bqkbnr/ppp4p/2n5/3p1pp1/4p3/1P2P1P1/PBPPNPBP/RN1QK2R_w_KQkq_-_0_7,e1g1,1800,1800,b2h8,0.50378686,b2h8,0.50378686,True,False
639,https://lichess.org/analysis/standard/r1bqkbnr/ppp4p/2n5/3p1pp1/4p3/1P2P1P1/PBPPNPBP/RN1QK2R_w_KQkq_-_0_7,e1g1,1900,1900,b2h8,0.493859,b2h8,0.493859,True,False
640,https://lichess.org/analysis/standard/r1bqkb1r/ppp5/2n2n2/3p1ppp/2PPp3/1P2P1P1/PB2NPBP/RN1Q1RK1_b_kq_-_0_9,d5c4,1100,1100,h5h4,0.32089046,h5h4,0.32089046,False,False
640,https://lichess.org/analysis/standard/r1bqkb1r/ppp5/2n2n2/3p1ppp/2PPp3/1P2P1P1/PB2NPBP/RN1Q1RK1_b_kq_-_0_9,d5c4,1200,1200,h5h4,0.32762545,h5h4,0.32762545,False,False
640,https://lichess.org/analysis/standard/r1bqkb1r/ppp5/2n2n2/3p1ppp/2PPp3/1P2P1P1/PB2NPBP/RN1Q1RK1_b_kq_-_0_9,d5c4,1300,1300,h5h4,0.34960914,h5h4,0.34960914,False,False
640,https://lichess.org/analysis/standard/r1bqkb1r/ppp5/2n2n2/3p1ppp/2PPp3/1P2P1P1/PB2NPBP/RN1Q1RK1_b_kq_-_0_9,d5c4,1400,1400,h5h4,0.37639323,h5h4,0.37639323,False,False
640,https://lichess.org/analysis/standard/r1bqkb1r/ppp5/2n2n2/3p1ppp/2PPp3/1P2P1P1/PB2NPBP/RN1Q1RK1_b_kq_-_0_9,d5c4,1500,1500,h5h4,0.3789184,h5h4,0.3789184,False,False
640,https://lichess.org/analysis/standard/r1bqkb1r/ppp5/2n2n2/3p1ppp/2PPp3/1P2P1P1/PB2NPBP/RN1Q1RK1_b_kq_-_0_9,d5c4,1600,1600,h5h4,0.3893459,h5h4,0.3893459,False,False
640,https://lichess.org/analysis/standard/r1bqkb1r/ppp5/2n2n2/3p1ppp/2PPp3/1P2P1P1/PB2NPBP/RN1Q1RK1_b_kq_-_0_9,d5c4,1700,1700,c8e6,0.39468864,h5h4,0.37875438,False,False
640,https://lichess.org/analysis/standard/r1bqkb1r/ppp5/2n2n2/3p1ppp/2PPp3/1P2P1P1/PB2NPBP/RN1Q1RK1_b_kq_-_0_9,d5c4,1800,1800,c8e6,0.42161655,h5h4,0.36051428,False,False
